下午 03:44:39-> DCON Error_GET_MODULE_NAME,B[115200],F[N,8,1], C[Disable], Cmd [$80M], Rec []Raw []
下午 03:44:40-> Modbus Timeout_MODULE_NAME, Ret [15], , CmdType [100], Cmd [80 46 00 42 48], Rec []
下午 03:45:52-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 6E 3B 8C ]
下午 03:45:52-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 87 FA 02 ]
下午 03:45:52-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 69 7A 4E ]
下午 03:45:52-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 8B FA 07 ]
下午 03:45:52-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 68 BB 8E ]
下午 03:45:52-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:52-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 7F FB 80 ]
下午 03:45:52-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 6F FA 4C ]
下午 03:45:52-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 8C BB C5 ]
下午 03:45:52-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 6E 3B 8C ]
下午 03:45:52-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 87 FA 02 ]
下午 03:45:53-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 69 7A 4E ]
下午 03:45:53-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 8B FA 07 ]
下午 03:45:53-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 68 BB 8E ]
下午 03:45:53-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:53-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 7F FB 80 ]
下午 03:45:53-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 6F FA 4C ]
下午 03:45:53-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 8C BB C5 ]
下午 03:45:53-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 60 BA 48 ]
下午 03:45:53-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 8D 7A 05 ]
下午 03:45:53-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 68 BB 8E ]
下午 03:45:53-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 90 BA 0C ]
下午 03:45:53-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 68 BB 8E ]
下午 03:45:53-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:53-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 7F FB 80 ]
下午 03:45:53-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 6F FA 4C ]
下午 03:45:53-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 8C BB C5 ]
下午 03:45:53-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 60 BA 48 ]
下午 03:45:53-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 8D 7A 05 ]
下午 03:45:53-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 68 BB 8E ]
下午 03:45:53-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 90 BA 0C ]
下午 03:45:53-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 70 BB 84 ]
下午 03:45:53-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:53-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 90 BA 0C ]
下午 03:45:53-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 5C BA 59 ]
下午 03:45:53-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:53-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 67 FB 8A ]
下午 03:45:53-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 8D 7A 05 ]
下午 03:45:54-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 68 BB 8E ]
下午 03:45:54-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 90 BA 0C ]
下午 03:45:54-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 70 BB 84 ]
下午 03:45:54-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:54-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 90 BA 0C ]
下午 03:45:54-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 5C BA 59 ]
下午 03:45:54-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:54-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 67 FB 8A ]
下午 03:45:54-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 9C BA 09 ]
下午 03:45:54-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 6D 7B 8D ]
下午 03:45:54-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 92 3B CD ]
下午 03:45:54-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 62 3B 89 ]
下午 03:45:54-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:54-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 90 BA 0C ]
下午 03:45:54-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 5C BA 59 ]
下午 03:45:54-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:54-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 67 FB 8A ]
下午 03:45:54-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 9C BA 09 ]
下午 03:45:54-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 6D 7B 8D ]
下午 03:45:54-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 92 3B CD ]
下午 03:45:54-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 62 3B 89 ]
下午 03:45:54-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:54-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 91 7B CC ]
下午 03:45:54-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 59 7A 5A ]
下午 03:45:54-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9A 3A 0B ]
下午 03:45:54-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 6F FA 4C ]
下午 03:45:55-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 9C BA 09 ]
下午 03:45:55-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 6D 7B 8D ]
下午 03:45:55-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 92 3B CD ]
下午 03:45:55-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 62 3B 89 ]
下午 03:45:55-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:55-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 91 7B CC ]
下午 03:45:55-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 59 7A 5A ]
下午 03:45:55-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9A 3A 0B ]
下午 03:45:55-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 6F FA 4C ]
下午 03:45:55-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 96 3A 0E ]
下午 03:45:55-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 5C BA 59 ]
下午 03:45:55-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 92 3B CD ]
下午 03:45:55-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 62 3B 89 ]
下午 03:45:55-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:55-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 91 7B CC ]
下午 03:45:55-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 59 7A 5A ]
下午 03:45:55-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9A 3A 0B ]
下午 03:45:55-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 6F FA 4C ]
下午 03:45:55-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 96 3A 0E ]
下午 03:45:55-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 5C BA 59 ]
下午 03:45:55-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 92 3B CD ]
下午 03:45:55-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 6D 7B 8D ]
下午 03:45:55-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:55-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 80 BB C0 ]
下午 03:45:55-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 64 BB 8B ]
下午 03:45:55-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 93 FA 0D ]
下午 03:45:55-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 5F FA 58 ]
下午 03:45:55-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 96 3A 0E ]
下午 03:45:56-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 5C BA 59 ]
下午 03:45:56-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 92 3B CD ]
下午 03:45:56-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 6D 7B 8D ]
下午 03:45:56-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5D 7D C9 ]
下午 03:45:56-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 80 BB C0 ]
下午 03:45:56-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 64 BB 8B ]
下午 03:45:56-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 93 FA 0D ]
下午 03:45:56-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 5F FA 58 ]
下午 03:45:56-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 97 FB CE ]
下午 03:45:56-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 6A 3A 4F ]
下午 03:45:56-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 9C BA 09 ]
下午 03:45:56-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 6D 7B 8D ]
下午 03:45:56-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:56-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 80 BB C0 ]
下午 03:45:56-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 64 BB 8B ]
下午 03:45:56-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 93 FA 0D ]
下午 03:45:56-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 5F FA 58 ]
下午 03:45:56-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 97 FB CE ]
下午 03:45:56-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 6A 3A 4F ]
下午 03:45:56-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 9C BA 09 ]
下午 03:45:56-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 69 7A 4E ]
下午 03:45:56-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:56-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 A3 FA 19 ]
下午 03:45:56-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 62 3B 89 ]
下午 03:45:56-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:56-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 5F FA 58 ]
下午 03:45:56-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 97 FB CE ]
下午 03:45:57-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 6A 3A 4F ]
下午 03:45:57-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 9C BA 09 ]
下午 03:45:57-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 69 7A 4E ]
下午 03:45:57-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:57-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 A3 FA 19 ]
下午 03:45:57-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 62 3B 89 ]
下午 03:45:57-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:57-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 64 BB 8B ]
下午 03:45:57-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 98 BB CA ]
下午 03:45:57-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 61 7B 88 ]
下午 03:45:57-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 8C BB C5 ]
下午 03:45:57-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 69 7A 4E ]
下午 03:45:57-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:57-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 A3 FA 19 ]
下午 03:45:57-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 62 3B 89 ]
下午 03:45:57-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:57-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 64 BB 8B ]
下午 03:45:57-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 98 BB CA ]
下午 03:45:57-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 61 7B 88 ]
下午 03:45:57-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 8C BB C5 ]
下午 03:45:57-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 67 FB 8A ]
下午 03:45:57-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:57-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 9A 3A 0B ]
下午 03:45:57-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 63 FA 49 ]
下午 03:45:57-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:57-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 69 7A 4E ]
下午 03:45:57-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 98 BB CA ]
下午 03:45:58-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 61 7B 88 ]
下午 03:45:58-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 8C BB C5 ]
下午 03:45:58-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 67 FB 8A ]
下午 03:45:58-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:58-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 9A 3A 0B ]
下午 03:45:58-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 63 FA 49 ]
下午 03:45:58-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:58-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 69 7A 4E ]
下午 03:45:58-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 91 7B CC ]
下午 03:45:58-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 6C BA 4D ]
下午 03:45:58-> Modbus OK_CH6_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 06 00 01 D1 CB], Rec [01 04 02 05 94 BB CF ]
下午 03:45:58-> Modbus OK_CH7_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 07 00 01 80 0B], Rec [01 04 02 05 67 FB 8A ]
下午 03:45:58-> Modbus OK_CJC_TEMPERATURE, Ret [0], , CmdType [-1], Cmd [01 04 00 80 00 01 30 22], Rec [01 04 02 0C 5E 3D C8 ]
下午 03:45:58-> Modbus OK_CH0_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 00 00 01 31 CA], Rec [01 04 02 05 9A 3A 0B ]
下午 03:45:58-> Modbus OK_CH1_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 01 00 01 60 0A], Rec [01 04 02 05 63 FA 49 ]
下午 03:45:58-> Modbus OK_CH2_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 02 00 01 90 0A], Rec [01 04 02 05 9F FA 08 ]
下午 03:45:58-> Modbus OK_CH3_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 03 00 01 C1 CA], Rec [01 04 02 05 69 7A 4E ]
下午 03:45:58-> Modbus OK_CH4_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 04 00 01 70 0B], Rec [01 04 02 05 91 7B CC ]
下午 03:45:58-> Modbus OK_CH5_AI, Ret [0], , CmdType [-1], Cmd [01 04 00 05 00 01 21 CB], Rec [01 04 02 05 6C BA 4D ]
